asset_id,session_num,session_title,session_date,statement_idx,speaker_affiliation_code,speaker_affiliation_name,speaker_name,speaker_function,speaker_group,paragraph_idx,sentence_idx,text
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,1,0,"In this regard, the immediate implementation of this resolution should be heeded in order to facilitate an operational digital mandate registry, reduce the length of mandates, and ensure that exit clauses are firmly in place."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,1,1,"Secondly, it is crucial that the appropriate attention is given to the development of the appropriate new technology and artificial intelligence tools to root out complementarities and duplications across UN entities at the inception stage of mandate creation."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,1,2,"Thirdly, it is of the utmost importance to ensure that at the point of mandate design the required financial and human resources are duly allocated."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,1,3,These new mandates must be complemented with regular budget estimates while simultaneously rooting out prescriptive assignments.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,1,4,"Without these early linkages, mandates immediately become obsolete and ineffective."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,2,0,We have an obligation to correct the oversight during our review process while taking into consideration the ever looming financial constraints of the organization.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,2,1,"In this regard, we support the proposal to refrain from mandating new tasks that are not backed by corresponding resources."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,2,2,"Fourthly, the Secretary General proposes improved Secretariat support for Member States that during mandate creation we would need clarity on how this proposal that focuses on human and financial resource allocation would be realistically factored into future budget projections, considering the reductions and revised estimates for the 2026 budgetary process."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,2,3,"Finally, consideration would also have to be given to how Member State ownership of resolutions can be maintained."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,2,4,Drafting resolutions as a combined effort may have the positive benefit of assured commitment to implementation.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,3,0,"Thank you, Coaches."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,3,1,"I thank the representative of South Africa and I now give the floor to the representative of Ecuador, to be followed by the Republic of Korea and then France."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,0,0,"Thank you, Co Chairs."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,0,1,My delegation allies itself with the statement delivered by Iraq on on behalf of the Group 77 and China.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,0,2,Ecuador thanks the Co Chairs for presenting a clear schedule for the coming months.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,0,3,"A transparent and predictable process is key for all delegations, especially for smaller emissions."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,0,4,"Managing multiple Reform Tracks Ecuador agrees that this process should not be about reducing the United nations ambitions or scope, but about ensuring that what we decide can truly be delivered."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,1,0,"Moderation supports the Secretary General's recommendations aimed at enhancing visibility, coherence and accountability across the full cycle of mandates, while ensuring that these reforms remain guided by the intergovernmental oversight and the inclusive participation of all Member states."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,1,1,Mandates are the backbone of multilateral cooperation and often reflect a very delicate balance to the position of Member states.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,1,2,"Yet the proliferation of resolutions, the growing prescriptiveness of their text, coupled with the tendency to add tasks within existing resources, may have created structural inefficiencies."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,1,3,"New mandates must therefore be realistic, adequately funded and designed with clarity and feasibility at their core."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,1,4,"At the same time, we should remember that mandates reflect the interests of Member States and as such cannot follow a one size fits all approach."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,2,0,"Rather, it should be assessed on its own merits."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,2,1,Ecuador also welcomes the Secretary General's initiative to establish the UN Mandate Registry as a tangible step toward transparency.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,2,2,"Looking ahead, Ecuador considers important the following discussions take into account the interconnection among the three UN 80 work streams and that we approach them with a balance between ambition and a good sense of realism."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,2,3,"To conclude, my delegation looks forward to further clarity regarding the expected outcome of this process and the framework through which Member States contributions will be considered."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",71,ECU,Ecuador,,Representative,,2,4,Thank you very much.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",72,IAHWG,IAHWG,,Co-Chair,,0,0,I thank the representative of Ecuador.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",72,IAHWG,IAHWG,,Co-Chair,,0,1,"I give the floor now to the representative of the Republic of Korea, to be followed by France."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",72,IAHWG,IAHWG,,Co-Chair,,0,2,Thank you Co Chairs for this consultation and also we briefers for their clarification.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",72,IAHWG,IAHWG,,Co-Chair,,0,3,"Today, my delegation would like to suggest the following considerations."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",72,IAHWG,IAHWG,,Co-Chair,,0,4,"First, regarding mandate registry, as Director Suzuki explained today, we would like to encourage the Secretariat to develop more analytical functionality that extend beyond merely compiling text, thus enabling Member States to have a better informed decisions."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",73,KOR,"Korea, Republic of",,Representative,,0,0,"Second, the mandate registries alone cannot reveal the whole picture."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",73,KOR,"Korea, Republic of",,Representative,,0,1,"We should explore mechanism for early engagement with the Secretariat during the design phase, similar to legislative consultation practices in many domestic settings."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",73,KOR,"Korea, Republic of",,Representative,,0,2,"To facilitate such engagement, we would welcome consideration of streamlined coordination arrangement or one stop channel within the Secretariat, potentially resulting in information or analytical notes to check duplication, to ensure coherence and to verify resource availability, including the additional information indicated by Director Monia today."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",73,KOR,"Korea, Republic of",,Representative,,0,3,"Third, the persistent mismatch between mandates and available resources."
